protocol_id,width,family,trace_id,trace_sha256,source_regime,output_obligation,hostile,prime_attribution_eligible,search_repayment_eligible,policy,cache_capacity,speculation_budget,requested_instructions,ctz_calls,ctz_bit_inspections,divmod_calls,exact_divisions,failed_divisibility_probes,frontier_refinements,cache_lookups,cache_tag_comparisons,cache_hits,positive_cache_hits,negative_cache_hits,cache_misses,cache_fills,cache_updates,cache_evictions,cache_invalidations,cache_transfers,stale_hit_rejections,generation_wrap_flushes,terminal_certificates_earned,lower_bound_certificates_earned,terminal_certificates_propagated,lower_bound_certificates_propagated,propagation_exponent_adds,propagation_residual_multiplies,query_requests,speculation_queries,speculation_divmod_steps,useful_speculations,wasted_speculations,search_to_first_use_distance_total,search_to_first_use_distance_maximum,gcd_calls,gcd_modulo_steps,grouped_screen_remainders,composite_divmod_calls,magnitude_outputs,shared_magnitude_cycles,propagation_arithmetic_cycles,query_issue_cycles,odd_divmod_cycles,cache_maintenance_cycles,total_modeled_cycles,catalogue_nand_evaluations,ctz_nand_evaluations,odd_divmod_nand_evaluations,cache_nand_evaluations,total_modeled_service_nand_evaluations,modeled_evidence_class,excluded_shared_cost,correctness_checks,correctness_failures,status
PAH-BUILD005-DEMAND-VALUATION-0001,8,STATIC_REUSE,unchanged-positive-and-negative-hits,B6BF33525A2B9B829DF5FAD06137BC46E7087DDD1FAA5127A26E8D961D4C0486,COLD_MAG,MAGNITUDE_FINAL,false,false,true,BIN_DIRECT_BEST,0,0,38,0,0,100,68,32,36,0,0,0,0,0,0,0,0,0,0,0,0,0,32,4,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,1,2,0,36,900,0,938,24948,0,650000,0,674948,EXPLORATORY_COMPONENT_PROXY__NOT_DECISION_ELIGIBLE,AUTHORITATIVE_W_BIT_LOAD_ADD_MUL_OUTPUT_DATAPATH_NOT_REBUILT_AT_W16_W32; EXACT_OPERATION_COUNTS_AND_IDENTICAL_MAGNITUDES_RETAINED; PROPAGATION_COMBINER_AND_POLICY_MATCHED_CONTENT_CACHE_LOGIC_NOT_IN_NAND_TOTAL,375,0,IMPLEMENTED_TRACE_PASS
PAH-BUILD005-DEMAND-VALUATION-0001,32,HOSTILE_SLOT_THRASH,four-slots,5A75A1BEBBAB60FFC7BC0A35E68879BDC46A87E75FA4147F7B978C57123283A7,COLD_MAG,MAGNITUDE_FINAL,true,false,true,BIN_FRONTIER_NOPROP_K,4,0,68,0,0,7,3,4,4,64,246,60,0,0,4,4,0,0,0,0,0,0,4,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,4,4,0,64,231,8,307,111936,0,496468,218592,826996,EXPLORATORY_COMPONENT_PROXY__NOT_DECISION_ELIGIBLE,AUTHORITATIVE_W_BIT_LOAD_ADD_MUL_OUTPUT_DATAPATH_NOT_REBUILT_AT_W16_W32; EXACT_OPERATION_COUNTS_AND_IDENTICAL_MAGNITUDES_RETAINED; PROPAGATION_COMBINER_AND_POLICY_MATCHED_CONTENT_CACHE_LOGIC_NOT_IN_NAND_TOTAL,870,0,IMPLEMENTED_TRACE_PASS
PAH-BUILD005-DEMAND-VALUATION-0001,32,HOSTILE_SLOT_THRASH,four-slots,5A75A1BEBBAB60FFC7BC0A35E68879BDC46A87E75FA4147F7B978C57123283A7,COLD_MAG,MAGNITUDE_FINAL,true,false,true,BIN_PRIME_FRONTIER_PROP_K,4,0,68,0,0,7,3,4,4,64,246,60,0,0,4,4,0,0,0,0,0,0,4,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,4,4,0,64,231,8,307,111936,0,496468,218592,826996,EXPLORATORY_COMPONENT_PROXY__NOT_DECISION_ELIGIBLE,AUTHORITATIVE_W_BIT_LOAD_ADD_MUL_OUTPUT_DATAPATH_NOT_REBUILT_AT_W16_W32; EXACT_OPERATION_COUNTS_AND_IDENTICAL_MAGNITUDES_RETAINED; PROPAGATION_COMBINER_AND_POLICY_MATCHED_CONTENT_CACHE_LOGIC_NOT_IN_NAND_TOTAL,870,0,IMPLEMENTED_TRACE_PASS
PAH-BUILD005-DEMAND-VALUATION-0001,32,HOSTILE_SLOT_THRASH,four-slots,5A75A1BEBBAB60FFC7BC0A35E68879BDC46A87E75FA4147F7B978C57123283A7,COLD_MAG,MAGNITUDE_FINAL,true,false,true,BIN_PRIME_FRONTIER_SPEC_B1_K,4,1,72,0,0,7,3,4,6,68,262,64,0,0,4,4,2,0,0,0,0,0,4,2,0,0,0,0,64,4,4,4,0,16,4,0,0,0,0,4,4,0,68,231,10,313,118932,0,496468,236808,852208,EXPLORATORY_COMPONENT_PROXY__NOT_DECISION_ELIGIBLE,AUTHORITATIVE_W_BIT_LOAD_ADD_MUL_OUTPUT_DATAPATH_NOT_REBUILT_AT_W16_W32; EXACT_OPERATION_COUNTS_AND_IDENTICAL_MAGNITUDES_RETAINED; PROPAGATION_COMBINER_AND_POLICY_MATCHED_CONTENT_CACHE_LOGIC_NOT_IN_NAND_TOTAL,878,0,IMPLEMENTED_TRACE_PASS
PAH-BUILD005-DEMAND-VALUATION-0001,32,HOSTILE_SLOT_THRASH,four-slots,5A75A1BEBBAB60FFC7BC0A35E68879BDC46A87E75FA4147F7B978C57123283A7,COLD_MAG,MAGNITUDE_FINAL,true,false,true,BIN_PRIME_FRONTIER_SPEC_B4_K,4,4,84,0,0,23,6,17,20,80,310,60,0,0,20,20,0,16,0,0,0,0,17,3,0,0,0,0,64,16,16,4,12,16,4,0,0,0,0,4,4,0,80,759,24,867,139920,0,1631252,315744,2086916,EXPLORATORY_COMPONENT_PROXY__NOT_DECISION_ELIGIBLE,AUTHORITATIVE_W_BIT_LOAD_ADD_MUL_OUTPUT_DATAPATH_NOT_REBUILT_AT_W16_W32; EXACT_OPERATION_COUNTS_AND_IDENTICAL_MAGNITUDES_RETAINED; PROPAGATION_COMBINER_AND_POLICY_MATCHED_CONTENT_CACHE_LOGIC_NOT_IN_NAND_TOTAL,902,0,IMPLEMENTED_TRACE_PASS
PAH-BUILD005-DEMAND-VALUATION-0001,32,HOSTILE_PRIME_THRASH,five-prime-rotation,99A5A0210E37C8549F762D4B7DA8A8482DC0307CCE8FEECD6EBFADBDF9216A4A,COLD_MAG,MAGNITUDE_FINAL,true,false,true,BIN_DIRECT_BEST,0,0,41,8,16,64,40,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,1,1,0,40,2112,0,2153,69960,23808,4539136,0,4632904,EXPLORATORY_COMPONENT_PROXY__NOT_DECISION_ELIGIBLE,AUTHORITATIVE_W_BIT_LOAD_ADD_MUL_OUTPUT_DATAPATH_NOT_REBUILT_AT_W16_W32; EXACT_OPERATION_COUNTS_AND_IDENTICAL_MAGNITUDES_RETAINED; PROPAGATION_COMBINER_AND_POLICY_MATCHED_CONTENT_CACHE_LOGIC_NOT_IN_NAND_TOTAL,408,0,IMPLEMENTED_TRACE_PASS
PAH-BUILD005-DEMAND-VALUATION-0001,32,HOSTILE_PRIME_THRASH,five-prime-rotation,99A5A0210E37C8549F762D4B7DA8A8482DC0307CCE8FEECD6EBFADBDF9216A4A,COLD_MAG,MAGNITUDE_FINAL,true,false,true,BIN_CONTENT_ANSWER_LRU_K,1,0,41,8,16,64,40,40,40,40,39,0,0,0,40,40,0,39,0,0,0,0,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,1,1,0,40,2112,40,2193,69960,23808,4539136,60000,4692904,EXPLORATORY_COMPONENT_PROXY__NOT_DECISION_ELIGIBLE,AUTHORITATIVE_W_BIT_LOAD_ADD_MUL_OUTPUT_DATAPATH_NOT_REBUILT_AT_W16_W32; EXACT_OPERATION_COUNTS_AND_IDENTICAL_MAGNITUDES_RETAINED; PROPAGATION_COMBINER_AND_POLICY_MATCHED_CONTENT_CACHE_LOGIC_NOT_IN_NAND_TOTAL,408,0,IMPLEMENTED_TRACE_PASS
PAH-BUILD005-DEMAND-VALUATION-0001,32,HOSTILE_PRIME_THRASH,five-prime-rotation,99A5A0210E37C8549F762D4B7DA8A8482DC0307CCE8FEECD6EBFADBDF9216A4A,COLD_MAG,MAGNITUDE_FINAL,true,false,true,BIN_FRONTIER_NOPROP_K,1,0,41,8,16,64,40,40,40,40,39,0,0,0,40,40,0,39,0,0,0,0,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,1,1,0,40,2112,41,2194,69960,23808,4539136,60750,4693654,EXPLORATORY_COMPONENT_PROXY__NOT_DECISION_ELIGIBLE,AUTHORITATIVE_W_BIT_LOAD_ADD_MUL_OUTPUT_DATAPATH_NOT_REBUILT_AT_W16_W32; EXACT_OPERATION_COUNTS_AND_IDENTICAL_MAGNITUDES_RETAINED; PROPAGATION_COMBINER_AND_POLICY_MATCHED_CONTENT_CACHE_LOGIC_NOT_IN_NAND_TOTAL,408,0,IMPLEMENTED_TRACE_PASS
PAH-BUILD005-DEMAND-VALUATION-0001,32,HOSTILE_PRIME_THRASH,five-prime-rotation,99A5A0210E37C8549F762D4B7DA8A8482DC0307CCE8FEECD6EBFADBDF9216A4A,COLD_MAG,MAGNITUDE_FINAL,true,false,true,BIN_PRIME_FRONTIER_PROP_K,1,0,41,8,16,64,40,40,40,40,39,0,0,0,40,40,0,39,0,0,0,0,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,1,1,0,40,2112,41,2194,69960,23808,4539136,60750,4693654,EXPLORATORY_COMPONENT_PROXY__NOT_DECISION_ELIGIBLE,AUTHORITATIVE_W_BIT_LOAD_ADD_MUL_OUTPUT_DATAPATH_NOT_REBUILT_AT_W16_W32; EXACT_OPERATION_COUNTS_AND_IDENTICAL_MAGNITUDES_RETAINED; PROPAGATION_COMBINER_AND_POLICY_MATCHED_CONTENT_CACHE_LOGIC_NOT_IN_NAND_TOTAL,408,0,IMPLEMENTED_TRACE_PASS
PAH-BUILD005-DEMAND-VALUATION-0001,32,HOSTILE_PRIME_THRASH,five-prime-rotation,99A5A0210E37C8549F762D4B7DA8A8482DC0307CCE8FEECD6EBFADBDF9216A4A,COLD_MAG,MAGNITUDE_FINAL,true,false,true,BIN_PRIME_FRONTIER_SPEC_B1_K,1,1,42,8,16,65,41,40,41,41,40,0,0,0,41,41,0,40,0,0,0,0,40,1,0,0,0,0,40,1,1,1,0,2,2,0,0,0,0,1,1,0,41,2145,42,2229,71709,23808,4610060,62250,4767827,EXPLORATORY_COMPONENT_PROXY__NOT_DECISION_ELIGIBLE,AUTHORITATIVE_W_BIT_LOAD_ADD_MUL_OUTPUT_DATAPATH_NOT_REBUILT_AT_W16_W32; EXACT_OPERATION_COUNTS_AND_IDENTICAL_MAGNITUDES_RETAINED; PROPAGATION_COMBINER_AND_POLICY_MATCHED_CONTENT_CACHE_LOGIC_NOT_IN_NAND_TOTAL,410,0,IMPLEMENTED_TRACE_PASS
PAH-BUILD005-DEMAND-VALUATION-0001,32,HOSTILE_PRIME_THRASH,five-prime-rotation,99A5A0210E37C8549F762D4B7DA8A8482DC0307CCE8FEECD6EBFADBDF9216A4A,COLD_MAG,MAGNITUDE_FINAL,true,false,true,BIN_PRIME_FRONTIER_SPEC_B4_K,1,4,45,8,16,68,44,40,44,44,43,0,0,0,44,44,0,43,0,0,0,0,40,4,0,0,0,0,40,4,4,4,0,14,5,0,0,0,0,1,1,0,44,2244,45,2334,76956,23808,4822832,66750,4990346,EXPLORATORY_COMPONENT_PROXY__NOT_DECISION_ELIGIBLE,AUTHORITATIVE_W_BIT_LOAD_ADD_MUL_OUTPUT_DATAPATH_NOT_REBUILT_AT_W16_W32; EXACT_OPERATION_COUNTS_AND_IDENTICAL_MAGNITUDES_RETAINED; PROPAGATION_COMBINER_AND_POLICY_MATCHED_CONTENT_CACHE_LOGIC_NOT_IN_NAND_TOTAL,416,0,IMPLEMENTED_TRACE_PASS
PAH-BUILD005-DEMAND-VALUATION-0001,32,HOSTILE_PRIME_THRASH,five-prime-rotation,99A5A0210E37C8549F762D4B7DA8A8482DC0307CCE8FEECD6EBFADBDF9216A4A,COLD_MAG,MAGNITUDE_FINAL,true,false,true,BIN_CONTENT_ANSWER_LRU_K,2,0,41,8,16,64,40,40,40,40,77,0,0,0,40,40,0,38,0,0,0,0,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,1,1,0,40,2112,40,2193,69960,23808,4539136,120400,4753304,EXPLORATORY_COMPONENT_PROXY__NOT_DECISION_ELIGIBLE,AUTHORITATIVE_W_BIT_LOAD_ADD_MUL_OUTPUT_DATAPATH_NOT_REBUILT_AT_W16_W32; EXACT_OPERATION_COUNTS_AND_IDENTICAL_MAGNITUDES_RETAINED; PROPAGATION_COMBINER_AND_POLICY_MATCHED_CONTENT_CACHE_LOGIC_NOT_IN_NAND_TOTAL,408,0,IMPLEMENTED_TRACE_PASS
PAH-BUILD005-DEMAND-VALUATION-0001,32,HOSTILE_PRIME_THRASH,five-prime-rotation,99A5A0210E37C8549F762D4B7DA8A8482DC0307CCE8FEECD6EBFADBDF9216A4A,COLD_MAG,MAGNITUDE_FINAL,true,false,true,BIN_FRONTIER_NOPROP_K,2,0,41,8,16,64,40,40,40,40,77,0,0,0,40,40,0,38,0,0,0,0,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,1,1,0,40,2112,41,2194,69960,23808,4539136,121905,4754809,EXPLORATORY_COMPONENT_PROXY__NOT_DECISION_ELIGIBLE,AUTHORITATIVE_W_BIT_LOAD_ADD_MUL_OUTPUT_DATAPATH_NOT_REBUILT_AT_W16_W32; EXACT_OPERATION_COUNTS_AND_IDENTICAL_MAGNITUDES_RETAINED; PROPAGATION_COMBINER_AND_POLICY_MATCHED_CONTENT_CACHE_LOGIC_NOT_IN_NAND_TOTAL,408,0,IMPLEMENTED_TRACE_PASS
PAH-BUILD005-DEMAND-VALUATION-0001,32,HOSTILE_PRIME_THRASH,five-prime-rotation,99A5A0210E37C8549F762D4B7DA8A8482DC0307CCE8FEECD6EBFADBDF9216A4A,COLD_MAG,MAGNITUDE_FINAL,true,false,true,BIN_PRIME_FRONTIER_PROP_K,2,0,41,8,16,64,40,40,40,40,77,0,0,0,40,40,0,38,0,0,0,0,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,1,1,0,40,2112,41,2194,69960,23808,4539136,121905,4754809,EXPLORATORY_COMPONENT_PROXY__NOT_DECISION_ELIGIBLE,AUTHORITATIVE_W_BIT_LOAD_ADD_MUL_OUTPUT_DATAPATH_NOT_REBUILT_AT_W16_W32; EXACT_OPERATION_COUNTS_AND_IDENTICAL_MAGNITUDES_RETAINED; PROPAGATION_COMBINER_AND_POLICY_MATCHED_CONTENT_CACHE_LOGIC_NOT_IN_NAND_TOTAL,408,0,IMPLEMENTED_TRACE_PASS
PAH-BUILD005-DEMAND-VALUATION-0001,32,HOSTILE_PRIME_THRASH,five-prime-rotation,99A5A0210E37C8549F762D4B7DA8A8482DC0307CCE8FEECD6EBFADBDF9216A4A,COLD_MAG,MAGNITUDE_FINAL,true,false,true,BIN_PRIME_FRONTIER_SPEC_B1_K,2,1,42,8,16,64,40,40,41,41,79,1,0,0,40,40,1,38,0,0,0,0,40,1,0,0,0,0,40,1,1,1,0,2,2,0,0,0,0,1,1,0,41,2112,42,2196,71709,23808,4539136,124915,4759568,EXPLORATORY_COMPONENT_PROXY__NOT_DECISION_ELIGIBLE,AUTHORITATIVE_W_BIT_LOAD_ADD_MUL_OUTPUT_DATAPATH_NOT_REBUILT_AT_W16_W32; EXACT_OPERATION_COUNTS_AND_IDENTICAL_MAGNITUDES_RETAINED; PROPAGATION_COMBINER_AND_POLICY_MATCHED_CONTENT_CACHE_LOGIC_NOT_IN_NAND_TOTAL,410,0,IMPLEMENTED_TRACE_PASS
PAH-BUILD005-DEMAND-VALUATION-0001,32,HOSTILE_PRIME_THRASH,five-prime-rotation,99A5A0210E37C8549F762D4B7DA8A8482DC0307CCE8FEECD6EBFADBDF9216A4A,COLD_MAG,MAGNITUDE_FINAL,true,false,true,BIN_PRIME_FRONTIER_SPEC_B4_K,2,4,45,8,16,68,44,40,44,44,85,0,0,0,44,44,0,42,0,0,0,0,40,4,0,0,0,0,40,4,4,4,0,14,5,0,0,0,0,1,1,0,44,2244,45,2334,76956,23808,4822832,133945,5057541,EXPLORATORY_COMPONENT_PROXY__NOT_DECISION_ELIGIBLE,AUTHORITATIVE_W_BIT_LOAD_ADD_MUL_OUTPUT_DATAPATH_NOT_REBUILT_AT_W16_W32; EXACT_OPERATION_COUNTS_AND_IDENTICAL_MAGNITUDES_RETAINED; PROPAGATION_COMBINER_AND_POLICY_MATCHED_CONTENT_CACHE_LOGIC_NOT_IN_NAND_TOTAL,416,0,IMPLEMENTED_TRACE_PASS
PAH-BUILD005-DEMAND-VALUATION-0001,32,HOSTILE_PRIME_THRASH,five-prime-rotation,99A5A0210E37C8549F762D4B7DA8A8482DC0307CCE8FEECD6EBFADBDF9216A4A,COLD_MAG,MAGNITUDE_FINAL,true,false,true,BIN_CONTENT_ANSWER_LRU_K,4,0,41,8,16,64,40,40,40,40,150,0,0,0,40,40,0,36,0,0,0,0,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,1,1,0,40,2112,40,2193,69960,23808,4539136,242880,4875784,EXPLORATORY_COMPONENT_PROXY__NOT_DECISION_ELIGIBLE,AUTHORITATIVE_W_BIT_LOAD_ADD_MUL_OUTPUT_DATAPATH_NOT_REBUILT_AT_W16_W32; EXACT_OPERATION_COUNTS_AND_IDENTICAL_MAGNITUDES_RETAINED; PROPAGATION_COMBINER_AND_POLICY_MATCHED_CONTENT_CACHE_LOGIC_NOT_IN_NAND_TOTAL,408,0,IMPLEMENTED_TRACE_PASS
PAH-BUILD005-DEMAND-VALUATION-0001,32,HOSTILE_PRIME_THRASH,five-prime-rotation,99A5A0210E37C8549F762D4B7DA8A8482DC0307CCE8FEECD6EBFADBDF9216A4A,COLD_MAG,MAGNITUDE_FINAL,true,false,true,BIN_FRONTIER_NOPROP_K,4,0,41,8,16,64,40,40,40,40,150,0,0,0,40,40,0,36,0,0,0,0,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,1,1,0,40,2112,41,2194,69960,23808,4539136,245916,4878820,EXPLORATORY_COMPONENT_PROXY__NOT_DECISION_ELIGIBLE,AUTHORITATIVE_W_BIT_LOAD_ADD_MUL_OUTPUT_DATAPATH_NOT_REBUILT_AT_W16_W32; EXACT_OPERATION_COUNTS_AND_IDENTICAL_MAGNITUDES_RETAINED; PROPAGATION_COMBINER_AND_POLICY_MATCHED_CONTENT_CACHE_LOGIC_NOT_IN_NAND_TOTAL,408,0,IMPLEMENTED_TRACE_PASS
PAH-BUILD005-DEMAND-VALUATION-0001,32,HOSTILE_PRIME_THRASH,five-prime-rotation,99A5A0210E37C8549F762D4B7DA8A8482DC0307CCE8FEECD6EBFADBDF9216A4A,COLD_MAG,MAGNITUDE_FINAL,true,false,true,BIN_PRIME_FRONTIER_PROP_K,4,0,41,8,16,64,40,40,40,40,150,0,0,0,40,40,0,36,0,0,0,0,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,1,1,0,40,2112,41,2194,69960,23808,4539136,245916,4878820,EXPLORATORY_COMPONENT_PROXY__NOT_DECISION_ELIGIBLE,AUTHORITATIVE_W_BIT_LOAD_ADD_MUL_OUTPUT_DATAPATH_NOT_REBUILT_AT_W16_W32; EXACT_OPERATION_COUNTS_AND_IDENTICAL_MAGNITUDES_RETAINED; PROPAGATION_COMBINER_AND_POLICY_MATCHED_CONTENT_CACHE_LOGIC_NOT_IN_NAND_TOTAL,408,0,IMPLEMENTED_TRACE_PASS
PAH-BUILD005-DEMAND-VALUATION-0001,32,HOSTILE_PRIME_THRASH,five-prime-rotation,99A5A0210E37C8549F762D4B7DA8A8482DC0307CCE8FEECD6EBFADBDF9216A4A,COLD_MAG,MAGNITUDE_FINAL,true,false,true,BIN_PRIME_FRONTIER_SPEC_B1_K,4,1,42,8,16,64,40,40,41,41,152,1,0,0,40,40,1,36,0,0,0,0,40,1,0,0,0,0,40,1,1,1,0,2,2,0,0,0,0,1,1,0,41,2112,42,2196,71709,23808,4539136,251988,4886641,EXPLORATORY_COMPONENT_PROXY__NOT_DECISION_ELIGIBLE,AUTHORITATIVE_W_BIT_LOAD_ADD_MUL_OUTPUT_DATAPATH_NOT_REBUILT_AT_W16_W32; EXACT_OPERATION_COUNTS_AND_IDENTICAL_MAGNITUDES_RETAINED; PROPAGATION_COMBINER_AND_POLICY_MATCHED_CONTENT_CACHE_LOGIC_NOT_IN_NAND_TOTAL,410,0,IMPLEMENTED_TRACE_PASS
PAH-BUILD005-DEMAND-VALUATION-0001,32,HOSTILE_PRIME_THRASH,five-prime-rotation,99A5A0210E37C8549F762D4B7DA8A8482DC0307CCE8FEECD6EBFADBDF9216A4A,COLD_MAG,MAGNITUDE_FINAL,true,false,true,BIN_PRIME_FRONTIER_SPEC_B4_K,4,4,45,8,16,68,44,40,44,44,166,0,0,0,44,44,0,40,0,0,0,0,40,4,0,0,0,0,40,4,4,4,0,14,5,0,0,0,0,1,1,0,44,2244,45,2334,76956,23808,4822832,270204,5193800,EXPLORATORY_COMPONENT_PROXY__NOT_DECISION_ELIGIBLE,AUTHORITATIVE_W_BIT_LOAD_ADD_MUL_OUTPUT_DATAPATH_NOT_REBUILT_AT_W16_W32; EXACT_OPERATION_COUNTS_AND_IDENTICAL_MAGNITUDES_RETAINED; PROPAGATION_COMBINER_AND_POLICY_MATCHED_CONTENT_CACHE_LOGIC_NOT_IN_NAND_TOTAL,416,0,IMPLEMENTED_TRACE_PASS
PAH-BUILD005-DEMAND-VALUATION-0001,32,HOSTILE_MUTATE_AFTER_FILL,fill-then-discard,9ACB675A2913460A856BBD941CE5F9BB2879B8C63EBD7DA9D20BFF27243A7F48,COLD_MAG,MAGNITUDE_FINAL,true,false,true,BIN_DIRECT_BEST,0,0,81,0,0,82,42,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,1,41,0,40,2706,0,2787,69960,0,5815768,0,5885728,EXPLORATORY_COMPONENT_PROXY__NOT_DECISION_ELIGIBLE,AUTHORITATIVE_W_BIT_LOAD_ADD_MUL_OUTPUT_DATAPATH_NOT_REBUILT_AT_W16_W32; EXACT_OPERATION_COUNTS_AND_IDENTICAL_MAGNITUDES_RETAINED; PROPAGATION_COMBINER_AND_POLICY_MATCHED_CONTENT_CACHE_LOGIC_NOT_IN_NAND_TOTAL,688,0,IMPLEMENTED_TRACE_PASS
PAH-BUILD005-DEMAND-VALUATION-0001,32,HOSTILE_MUTATE_AFTER_FILL,fill-then-discard,9ACB675A2913460A856BBD941CE5F9BB2879B8C63EBD7DA9D20BFF27243A7F48,COLD_MAG,MAGNITUDE_FINAL,true,false,true,BIN_CONTENT_ANSWER_LRU_K,1,0,81,0,0,79,40,39,39,40,39,1,0,0,39,39,0,38,0,0,0,0,39,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,1,41,0,40,2607,39,2727,69960,0,5602996,59250,5732206,EXPLORATORY_COMPONENT_PROXY__NOT_DECISION_ELIGIBLE,AUTHORITATIVE_W_BIT_LOAD_ADD_MUL_OUTPUT_DATAPATH_NOT_REBUILT_AT_W16_W32; EXACT_OPERATION_COUNTS_AND_IDENTICAL_MAGNITUDES_RETAINED; PROPAGATION_COMBINER_AND_POLICY_MATCHED_CONTENT_CACHE_LOGIC_NOT_IN_NAND_TOTAL,688,0,IMPLEMENTED_TRACE_PASS
PAH-BUILD005-DEMAND-VALUATION-0001,32,HOSTILE_MUTATE_AFTER_FILL,fill-then-discard,9ACB675A2913460A856BBD941CE5F9BB2879B8C63EBD7DA9D20BFF27243A7F48,COLD_MAG,MAGNITUDE_FINAL,true,false,true,BIN_FRONTIER_NOPROP_K,1,0,81,0,0,82,42,40,40,40,39,0,0,0,40,40,0,39,40,0,39,0,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,1,41,0,40,2706,81,2868,69960,0,5815768,90750,5976478,EXPLORATORY_COMPONENT_PROXY__NOT_DECISION_ELIGIBLE,AUTHORITATIVE_W_BIT_LOAD_ADD_MUL_OUTPUT_DATAPATH_NOT_REBUILT_AT_W16_W32; EXACT_OPERATION_COUNTS_AND_IDENTICAL_MAGNITUDES_RETAINED; PROPAGATION_COMBINER_AND_POLICY_MATCHED_CONTENT_CACHE_LOGIC_NOT_IN_NAND_TOTAL,688,0,IMPLEMENTED_TRACE_PASS
PAH-BUILD005-DEMAND-VALUATION-0001,32,HOSTILE_MUTATE_AFTER_FILL,fill-then-discard,9ACB675A2913460A856BBD941CE5F9BB2879B8C63EBD7DA9D20BFF27243A7F48,COLD_MAG,MAGNITUDE_FINAL,true,false,true,BIN_PRIME_FRONTIER_PROP_K,1,0,81,0,0,82,42,40,40,40,39,0,0,0,40,40,0,39,40,0,39,0,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,1,41,0,40,2706,81,2868,69960,0,5815768,90750,5976478,EXPLORATORY_COMPONENT_PROXY__NOT_DECISION_ELIGIBLE,AUTHORITATIVE_W_BIT_LOAD_ADD_MUL_OUTPUT_DATAPATH_NOT_REBUILT_AT_W16_W32; EXACT_OPERATION_COUNTS_AND_IDENTICAL_MAGNITUDES_RETAINED; PROPAGATION_COMBINER_AND_POLICY_MATCHED_CONTENT_CACHE_LOGIC_NOT_IN_NAND_TOTAL,688,0,IMPLEMENTED_TRACE_PASS
PAH-BUILD005-DEMAND-VALUATION-0001,32,HOSTILE_MUTATE_AFTER_FILL,fill-then-discard,9ACB675A2913460A856BBD941CE5F9BB2879B8C63EBD7DA9D20BFF27243A7F48,COLD_MAG,MAGNITUDE_FINAL,true,false,true,BIN_PRIME_FRONTIER_SPEC_B1_K,1,1,122,0,0,83,42,41,62,81,80,40,0,0,41,41,21,40,40,0,40,0,41,21,0,0,0,0,40,41,41,40,1,40,1,0,0,0,0,1,41,0,81,2739,103,2964,141669,0,5886692,138000,6166361,EXPLORATORY_COMPONENT_PROXY__NOT_DECISION_ELIGIBLE,AUTHORITATIVE_W_BIT_LOAD_ADD_MUL_OUTPUT_DATAPATH_NOT_REBUILT_AT_W16_W32; EXACT_OPERATION_COUNTS_AND_IDENTICAL_MAGNITUDES_RETAINED; PROPAGATION_COMBINER_AND_POLICY_MATCHED_CONTENT_CACHE_LOGIC_NOT_IN_NAND_TOTAL,770,0,IMPLEMENTED_TRACE_PASS
PAH-BUILD005-DEMAND-VALUATION-0001,32,HOSTILE_MUTATE_AFTER_FILL,fill-then-discard,9ACB675A2913460A856BBD941CE5F9BB2879B8C63EBD7DA9D20BFF27243A7F48,COLD_MAG,MAGNITUDE_FINAL,true,false,true,BIN_PRIME_FRONTIER_SPEC_B4_K,1,4,245,0,0,246,84,162,204,204,203,0,0,0,204,204,0,203,40,0,40,0,162,42,0,0,0,0,40,164,164,40,124,40,1,0,0,0,0,1,41,0,204,8118,245,8608,356796,0,17447304,336750,18140850,EXPLORATORY_COMPONENT_PROXY__NOT_DECISION_ELIGIBLE,AUTHORITATIVE_W_BIT_LOAD_ADD_MUL_OUTPUT_DATAPATH_NOT_REBUILT_AT_W16_W32; EXACT_OPERATION_COUNTS_AND_IDENTICAL_MAGNITUDES_RETAINED; PROPAGATION_COMBINER_AND_POLICY_MATCHED_CONTENT_CACHE_LOGIC_NOT_IN_NAND_TOTAL,1016,0,IMPLEMENTED_TRACE_PASS
